 ,
 Giacomo della Porta,
Achille Duch&#x00EA;ne,
Achille Duchêne,
Adam Perelle,
Adrien Fainsilber,
Agostino Chigi,
Alain Provost,
Alessandro Algardi,
Alessandro Farnese II,
Alexander Spotswood,
Alexandre Francini,
Alexandre Th&#x00E9;odore Brongniart,
Alexandre Théodore Brongniart,
Alexandre de Laborde,
Alfred Caldwell, Architect,
An&#x00ED;bal Gonz&#x00E1;lez Alvarez-Ossorio,
Andr&#x00E9; Le N&#x00F4;tre,
Andrea Capponi,
Andrea Tirali,
Andres Duany and Elizabeth Plater-Zyberk, Architects,
Andrew Jackson Downing,
André Le Nôtre,
Andy Goldsworthy,
Annibale Lippi,
Anthea Gibson,
Antoni Gaud&#x00ED;,
Antoni Gaudí,
Antonio Crivelli,
Antonio Origo,
Antonio da Sangalio the Younger,
Antonio da Sangallo, the younger,
Aníbal González Alvarez-Ossorio,
Arthur Acton,
Arthur Asahel Shurcliff, Landscape Architect,
Arthur Delevan Gilman, Architect,
Baldassare Peruzzi,
Balthasar Permoser,
Bartolomeo Ammanati,
Beatrix Jones Farrand,
Bernard Berenson,
Bernard Ralph Maybeck,
Bernard Tschumi,
Bernardo Buontalenti,
Bridgeman, Charles,
Bruce Porter,
Caetani Family,
Caetani family,
Calvert Vaux,
Calvert Vaux, Architect,
Capability Brown,
Cardinal Ippolito II d'Este,
Carlo Fontana,
Carlo Maderno,
Carlo Rainaldi,
Carlo Vanvitelli,
Carol Valentine,
Cecil Pinsent,
Cecil Pisent,
Charles B. Atwood, Architect,
Charles Bridgeman,
Charles Carbonet,
Charles Garnier, Architect,
Charles Hamilton,
Charles Jencks,
Charles Le Brun,
Charles Percier,
Charles Ross,
Christian Cajus Lorenz Hirschfeld,
Christina Beebe,
Christo,
Christoph Unterberger,
Christopher Lloyd,
Claude Desgots,
Claude Lorrain,
Claude Mollet the Elder,
Claude Mollet the Younger,
Constantijn Huygens I,
Constantine, Emperor of Rome,
Cornelia W. Walter,
Cosimo I de' Medici,
Daniel Marot the Elder,
Daniel Stoopendaal,
Daniel Urban Kiley,
Daniel Urban Kiley, Architect,
David Bates Douglass,
David S. Heeschen, Astronomer,
Denis B&#x00FC;hler,
Denis Bühler,
Diego Suarez,
Domenico Antonio Vaccaro,
Domenico Contarini, Doge of Venice,
